LSiSi/LNaNa,LSiSi/LHH,log_a,log_b
b,c,2.78,1.7400000000000002
b,c,2.78,1.75
b,c,2.78,1.7599999999999998
b,c,2.78,1.77
b,c,2.78,1.7799999999999998
b,c,2.78,1.79
b,c,2.78,1.7999999999999998
b,c,2.78,1.81
b,c,2.78,1.8199999999999998
b,c,2.78,1.83
b,c,2.78,1.8399999999999999
b,c,2.78,1.85
b,c,2.78,1.8599999999999999
b,c,2.78,1.87
b,c,2.78,1.88
b,c,2.78,1.8900000000000001
b,c,2.78,1.9
b,c,2.78,1.9100000000000001
b,c,2.78,1.92
b,c,2.78,1.9300000000000002
b,c,2.78,1.94
b,c,2.78,1.9500000000000002
b,c,2.78,1.96
b,c,2.78,1.9700000000000002
b,c,2.78,1.98
b,c,2.78,1.9900000000000002
b,c,2.78,2.0
b,c,2.79,0.9199999999999999
b,c,2.79,0.9299999999999999
b,c,2.79,0.94
b,c,2.79,0.95
b,c,2.79,0.96
b,c,2.79,0.97
b,c,2.79,0.98
b,c,2.79,0.99
b,c,2.79,1.0
b,c,2.79,1.0099999999999998
b,c,2.79,1.02
b,c,2.79,1.0299999999999998
b,c,2.79,1.04
b,c,2.79,1.0499999999999998
b,c,2.79,1.06
b,c,2.79,1.0699999999999998
b,c,2.79,1.08
b,c,2.79,1.0899999999999999
b,c,2.79,1.1
b,c,2.79,1.1099999999999999
b,c,2.79,1.12
b,c,2.79,1.13
b,c,2.79,1.1400000000000001
b,c,2.79,1.15
b,c,2.79,1.1600000000000001
b,c,2.79,1.17
b,c,2.79,1.1800000000000002
b,c,2.79,1.19
b,c,2.79,1.2000000000000002
b,c,2.79,1.21
b,c,2.79,1.2200000000000002
b,c,2.79,1.23
b,c,2.79,1.2400000000000002
b,c,2.79,1.25
b,c,2.79,1.2599999999999998
b,c,2.79,1.27
b,c,2.79,1.2799999999999998
b,c,2.79,1.29
b,c,2.79,1.2999999999999998
b,c,2.79,1.31
b,c,2.79,1.3199999999999998
b,c,2.79,1.33
b,c,2.79,1.3399999999999999
b,c,2.79,1.35
b,c,2.79,1.3599999999999999
b,c,2.79,1.37
b,c,2.79,1.38
b,c,2.79,1.3900000000000001
b,c,2.79,1.4
b,c,2.79,1.4100000000000001
b,c,2.79,1.42
b,c,2.79,1.4300000000000002
b,c,2.79,1.44
b,c,2.79,1.4500000000000002
b,c,2.79,1.46
b,c,2.79,1.4700000000000002
b,c,2.79,1.48
b,c,2.79,1.4900000000000002
b,c,2.79,1.5
b,c,2.79,1.5099999999999998
b,c,2.79,1.52
b,c,2.79,1.5299999999999998
b,c,2.79,1.54
b,c,2.79,1.5499999999999998
b,c,2.79,1.56
b,c,2.79,1.5699999999999998
b,c,2.79,1.58
b,c,2.79,1.5899999999999999
b,c,2.79,1.6
b,c,2.79,1.6099999999999999
b,c,2.79,1.62
b,c,2.79,1.63
b,c,2.79,1.6400000000000001
b,c,2.79,1.65
b,c,2.79,1.6600000000000001
b,c,2.79,1.67
b,c,2.79,1.6800000000000002
b,c,2.79,1.69
b,c,2.79,1.7000000000000002
b,c,2.79,1.71
b,c,2.79,1.7200000000000002
b,c,2.79,1.73
b,c,2.79,1.7400000000000002
b,c,2.79,1.75
b,c,2.79,1.7599999999999998
b,c,2.79,1.77
b,c,2.79,1.7799999999999998
b,c,2.79,1.79
b,c,2.79,1.7999999999999998
b,c,2.79,1.81
b,c,2.79,1.8199999999999998
b,c,2.79,1.83
b,c,2.79,1.8399999999999999
b,c,2.79,1.85
b,c,2.79,1.8599999999999999
b,c,2.79,1.87
b,c,2.79,1.88
b,c,2.79,1.8900000000000001
b,c,2.79,1.9
b,c,2.79,1.9100000000000001
b,c,2.79,1.92
b,c,2.79,1.9300000000000002
b,c,2.79,1.94
b,c,2.79,1.9500000000000002
b,c,2.79,1.96
b,c,2.79,1.9700000000000002
b,c,2.79,1.98
b,c,2.79,1.9900000000000002
b,c,2.79,2.0
b,c,2.8,0.9199999999999999
b,c,2.8,0.9299999999999999
b,c,2.8,0.94
b,c,2.8,0.95
b,c,2.8,0.96
b,c,2.8,0.97
b,c,2.8,0.98
b,c,2.8,0.99
b,c,2.8,1.0
b,c,2.8,1.0099999999999998
b,c,2.8,1.02
b,c,2.8,1.0299999999999998
b,c,2.8,1.04
b,c,2.8,1.0499999999999998
b,c,2.8,1.06
b,c,2.8,1.0699999999999998
b,c,2.8,1.08
b,c,2.8,1.0899999999999999
b,c,2.8,1.1
b,c,2.8,1.1099999999999999
b,c,2.8,1.12
b,c,2.8,1.13
b,c,2.8,1.1400000000000001
b,c,2.8,1.15
b,c,2.8,1.1600000000000001
b,c,2.8,1.17
b,c,2.8,1.1800000000000002
b,c,2.8,1.19
b,c,2.8,1.2000000000000002
b,c,2.8,1.21
b,c,2.8,1.2200000000000002
b,c,2.8,1.23
b,c,2.8,1.2400000000000002
b,c,2.8,1.25
b,c,2.8,1.2599999999999998
b,c,2.8,1.27
b,c,2.8,1.2799999999999998
b,c,2.8,1.29
b,c,2.8,1.2999999999999998
b,c,2.8,1.31
b,c,2.8,1.3199999999999998
b,c,2.8,1.33
b,c,2.8,1.3399999999999999
b,c,2.8,1.35
b,c,2.8,1.3599999999999999
b,c,2.8,1.37
b,c,2.8,1.38
b,c,2.8,1.3900000000000001
b,c,2.8,1.4
b,c,2.8,1.4100000000000001
b,c,2.8,1.42
b,c,2.8,1.4300000000000002
b,c,2.8,1.44
b,c,2.8,1.4500000000000002
b,c,2.8,1.46
b,c,2.8,1.4700000000000002
b,c,2.8,1.48
b,c,2.8,1.4900000000000002
b,c,2.8,1.5
b,c,2.8,1.5099999999999998
b,c,2.8,1.52
b,c,2.8,1.5299999999999998
b,c,2.8,1.54
b,c,2.8,1.5499999999999998
b,c,2.8,1.56
b,c,2.8,1.5699999999999998
b,c,2.8,1.58
b,c,2.8,1.5899999999999999
b,c,2.8,1.6
b,c,2.8,1.6099999999999999
b,c,2.8,1.62
b,c,2.8,1.63
b,c,2.8,1.6400000000000001
b,c,2.8,1.65
b,c,2.8,1.6600000000000001
b,c,2.8,1.67
b,c,2.8,1.6800000000000002
b,c,2.8,1.69
b,c,2.8,1.7000000000000002
b,c,2.8,1.71
b,c,2.8,1.7200000000000002
b,c,2.8,1.73
b,c,2.8,1.7400000000000002
b,c,2.8,1.75
b,c,2.8,1.7599999999999998
b,c,2.8,1.77
b,c,2.8,1.7799999999999998
b,c,2.8,1.79
b,c,2.8,1.7999999999999998
b,c,2.8,1.81
b,c,2.8,1.8199999999999998
b,c,2.8,1.83
b,c,2.8,1.8399999999999999
b,c,2.8,1.85
b,c,2.8,1.8599999999999999
b,c,2.8,1.87
b,c,2.8,1.88
b,c,2.8,1.8900000000000001
b,c,2.8,1.9
b,c,2.8,1.9100000000000001
b,c,2.8,1.92
b,c,2.8,1.9300000000000002
b,c,2.8,1.94
b,c,2.8,1.9500000000000002
b,c,2.8,1.96
b,c,2.8,1.9700000000000002
b,c,2.8,1.98
b,c,2.8,1.9900000000000002
b,c,2.8,2.0
b,c,2.81,0.9199999999999999
b,c,2.81,0.9299999999999999
b,c,2.81,0.94
b,c,2.81,0.95
b,c,2.81,0.96
b,c,2.81,0.97
b,c,2.81,0.98
b,c,2.81,0.99
b,c,2.81,1.0
b,c,2.81,1.0099999999999998
b,c,2.81,1.02
b,c,2.81,1.0299999999999998
b,c,2.81,1.04
b,c,2.81,1.0499999999999998
b,c,2.81,1.06
b,c,2.81,1.0699999999999998
b,c,2.81,1.08
b,c,2.81,1.0899999999999999
b,c,2.81,1.1
b,c,2.81,1.1099999999999999
b,c,2.81,1.12
b,c,2.81,1.13
b,c,2.81,1.1400000000000001
b,c,2.81,1.15
b,c,2.81,1.1600000000000001
b,c,2.81,1.17
b,c,2.81,1.1800000000000002
b,c,2.81,1.19
b,c,2.81,1.2000000000000002
b,c,2.81,1.21
b,c,2.81,1.2200000000000002
b,c,2.81,1.23
b,c,2.81,1.2400000000000002
b,c,2.81,1.25
b,c,2.81,1.2599999999999998
b,c,2.81,1.27
b,c,2.81,1.2799999999999998
b,c,2.81,1.29
b,c,2.81,1.2999999999999998
b,c,2.81,1.31
b,c,2.81,1.3199999999999998
b,c,2.81,1.33
b,c,2.81,1.3399999999999999
b,c,2.81,1.35
b,c,2.81,1.3599999999999999
b,c,2.81,1.37
b,c,2.81,1.38
b,c,2.81,1.3900000000000001
b,c,2.81,1.4
b,c,2.81,1.4100000000000001
b,c,2.81,1.42
b,c,2.81,1.4300000000000002
b,c,2.81,1.44
b,c,2.81,1.4500000000000002
b,c,2.81,1.46
b,c,2.81,1.4700000000000002
b,c,2.81,1.48
b,c,2.81,1.4900000000000002
b,c,2.81,1.5
b,c,2.81,1.5099999999999998
b,c,2.81,1.52
b,c,2.81,1.5299999999999998
b,c,2.81,1.54
b,c,2.81,1.5499999999999998
b,c,2.81,1.56
b,c,2.81,1.5699999999999998
b,c,2.81,1.58
b,c,2.81,1.5899999999999999
b,c,2.81,1.6
b,c,2.81,1.6099999999999999
b,c,2.81,1.62
b,c,2.81,1.63
b,c,2.81,1.6400000000000001
b,c,2.81,1.65
b,c,2.81,1.6600000000000001
b,c,2.81,1.67
b,c,2.81,1.6800000000000002
b,c,2.81,1.69
b,c,2.81,1.7000000000000002
b,c,2.81,1.71
b,c,2.81,1.7200000000000002
b,c,2.81,1.73
b,c,2.81,1.7400000000000002
b,c,2.81,1.75
b,c,2.81,1.7599999999999998
b,c,2.81,1.77
b,c,2.81,1.7799999999999998
b,c,2.81,1.79
b,c,2.81,1.7999999999999998
b,c,2.81,1.81
b,c,2.81,1.8199999999999998
b,c,2.81,1.83
b,c,2.81,1.8399999999999999
b,c,2.81,1.85
b,c,2.81,1.8599999999999999
b,c,2.81,1.87
b,c,2.81,1.88
b,c,2.81,1.8900000000000001
b,c,2.81,1.9
b,c,2.81,1.9100000000000001
b,c,2.81,1.92
b,c,2.81,1.9300000000000002
b,c,2.81,1.94
b,c,2.81,1.9500000000000002
b,c,2.81,1.96
b,c,2.81,1.9700000000000002
b,c,2.81,1.98
b,c,2.81,1.9900000000000002
b,c,2.81,2.0
b,c,2.82,0.9199999999999999
b,c,2.82,0.9299999999999999
b,c,2.82,0.94
b,c,2.82,0.95
b,c,2.82,0.96
b,c,2.82,0.97
b,c,2.82,0.98
b,c,2.82,0.99
b,c,2.82,1.0
b,c,2.82,1.0099999999999998
b,c,2.82,1.02
b,c,2.82,1.0299999999999998
b,c,2.82,1.04
b,c,2.82,1.0499999999999998
b,c,2.82,1.06
b,c,2.82,1.0699999999999998
b,c,2.82,1.08
b,c,2.82,1.0899999999999999
b,c,2.82,1.1
b,c,2.82,1.1099999999999999
b,c,2.82,1.12
b,c,2.82,1.13
b,c,2.82,1.1400000000000001
b,c,2.82,1.15
b,c,2.82,1.1600000000000001
b,c,2.82,1.17
b,c,2.82,1.1800000000000002
b,c,2.82,1.19
b,c,2.82,1.2000000000000002
b,c,2.82,1.21
b,c,2.82,1.2200000000000002
b,c,2.82,1.23
b,c,2.82,1.2400000000000002
b,c,2.82,1.25
b,c,2.82,1.2599999999999998
b,c,2.82,1.27
b,c,2.82,1.2799999999999998
b,c,2.82,1.29
b,c,2.82,1.2999999999999998
b,c,2.82,1.31
b,c,2.82,1.3199999999999998
b,c,2.82,1.33
b,c,2.82,1.3399999999999999
b,c,2.82,1.35
b,c,2.82,1.3599999999999999
b,c,2.82,1.37
b,c,2.82,1.38
b,c,2.82,1.3900000000000001
b,c,2.82,1.4
b,c,2.82,1.4100000000000001
b,c,2.82,1.42
b,c,2.82,1.4300000000000002
b,c,2.82,1.44
b,c,2.82,1.4500000000000002
b,c,2.82,1.46
b,c,2.82,1.4700000000000002
b,c,2.82,1.48
b,c,2.82,1.4900000000000002
b,c,2.82,1.5
b,c,2.82,1.5099999999999998
b,c,2.82,1.52
b,c,2.82,1.5299999999999998
b,c,2.82,1.54
b,c,2.82,1.5499999999999998
b,c,2.82,1.56
b,c,2.82,1.5699999999999998
b,c,2.82,1.58
b,c,2.82,1.5899999999999999
b,c,2.82,1.6
b,c,2.82,1.6099999999999999
b,c,2.82,1.62
b,c,2.82,1.63
b,c,2.82,1.6400000000000001
b,c,2.82,1.65
b,c,2.82,1.6600000000000001
b,c,2.82,1.67
b,c,2.82,1.6800000000000002
b,c,2.82,1.69
b,c,2.82,1.7000000000000002
b,c,2.82,1.71
b,c,2.82,1.7200000000000002
b,c,2.82,1.73
b,c,2.82,1.7400000000000002
b,c,2.82,1.75
b,c,2.82,1.7599999999999998
b,c,2.82,1.77
b,c,2.82,1.7799999999999998
b,c,2.82,1.79
b,c,2.82,1.7999999999999998
b,c,2.82,1.81
b,c,2.82,1.8199999999999998
b,c,2.82,1.83
b,c,2.82,1.8399999999999999
b,c,2.82,1.85
b,c,2.82,1.8599999999999999
b,c,2.82,1.87
b,c,2.82,1.88
b,c,2.82,1.8900000000000001
b,c,2.82,1.9
b,c,2.82,1.9100000000000001
b,c,2.82,1.92
b,c,2.82,1.9300000000000002
b,c,2.82,1.94
b,c,2.82,1.9500000000000002
b,c,2.82,1.96
b,c,2.82,1.9700000000000002
b,c,2.82,1.98
b,c,2.82,1.9900000000000002
b,c,2.82,2.0
b,c,2.83,0.9199999999999999
b,c,2.83,0.9299999999999999
b,c,2.83,0.94
b,c,2.83,0.95
b,c,2.83,0.96
b,c,2.83,0.97
b,c,2.83,0.98
b,c,2.83,0.99
b,c,2.83,1.0
b,c,2.83,1.0099999999999998
b,c,2.83,1.02
b,c,2.83,1.0299999999999998
b,c,2.83,1.04
b,c,2.83,1.0499999999999998
b,c,2.83,1.06
b,c,2.83,1.0699999999999998
b,c,2.83,1.08
b,c,2.83,1.0899999999999999
b,c,2.83,1.1
b,c,2.83,1.1099999999999999
b,c,2.83,1.12
b,c,2.83,1.13
b,c,2.83,1.1400000000000001
b,c,2.83,1.15
b,c,2.83,1.1600000000000001
b,c,2.83,1.17
b,c,2.83,1.1800000000000002
b,c,2.83,1.19
b,c,2.83,1.2000000000000002
b,c,2.83,1.21
b,c,2.83,1.2200000000000002
b,c,2.83,1.23
b,c,2.83,1.2400000000000002
b,c,2.83,1.25
b,c,2.83,1.2599999999999998
b,c,2.83,1.27
b,c,2.83,1.2799999999999998
b,c,2.83,1.29
b,c,2.83,1.2999999999999998
b,c,2.83,1.31
b,c,2.83,1.3199999999999998
b,c,2.83,1.33
b,c,2.83,1.3399999999999999
b,c,2.83,1.35
b,c,2.83,1.3599999999999999
b,c,2.83,1.37
b,c,2.83,1.38
b,c,2.83,1.3900000000000001
b,c,2.83,1.4
b,c,2.83,1.4100000000000001
b,c,2.83,1.42
b,c,2.83,1.4300000000000002
b,c,2.83,1.44
b,c,2.83,1.4500000000000002
b,c,2.83,1.46
b,c,2.83,1.4700000000000002
b,c,2.83,1.48
b,c,2.83,1.4900000000000002
b,c,2.83,1.5
b,c,2.83,1.5099999999999998
b,c,2.83,1.52
b,c,2.83,1.5299999999999998
b,c,2.83,1.54
b,c,2.83,1.5499999999999998
b,c,2.83,1.56
b,c,2.83,1.5699999999999998
b,c,2.83,1.58
b,c,2.83,1.5899999999999999
b,c,2.83,1.6
b,c,2.83,1.6099999999999999
b,c,2.83,1.62
b,c,2.83,1.63
b,c,2.83,1.6400000000000001
b,c,2.83,1.65
b,c,2.83,1.6600000000000001
b,c,2.83,1.67
b,c,2.83,1.6800000000000002
b,c,2.83,1.69
b,c,2.83,1.7000000000000002
b,c,2.83,1.71
b,c,2.83,1.7200000000000002
b,c,2.83,1.73
b,c,2.83,1.7400000000000002
b,c,2.83,1.75
b,c,2.83,1.7599999999999998
b,c,2.83,1.77
b,c,2.83,1.7799999999999998
b,c,2.83,1.79
b,c,2.83,1.7999999999999998
b,c,2.83,1.81
b,c,2.83,1.8199999999999998
b,c,2.83,1.83
b,c,2.83,1.8399999999999999
b,c,2.83,1.85
b,c,2.83,1.8599999999999999
b,c,2.83,1.87
b,c,2.83,1.88
b,c,2.83,1.8900000000000001
b,c,2.83,1.9
b,c,2.83,1.9100000000000001
b,c,2.83,1.92
b,c,2.83,1.9300000000000002
b,c,2.83,1.94
b,c,2.83,1.9500000000000002
b,c,2.83,1.96
b,c,2.83,1.9700000000000002
b,c,2.83,1.98
b,c,2.83,1.9900000000000002
b,c,2.83,2.0
b,c,2.84,0.9199999999999999
b,c,2.84,0.9299999999999999
b,c,2.84,0.94
b,c,2.84,0.95
b,c,2.84,0.96
b,c,2.84,0.97
b,c,2.84,0.98
b,c,2.84,0.99
b,c,2.84,1.0
b,c,2.84,1.0099999999999998
b,c,2.84,1.02
b,c,2.84,1.0299999999999998
b,c,2.84,1.04
b,c,2.84,1.0499999999999998
b,c,2.84,1.06
b,c,2.84,1.0699999999999998
b,c,2.84,1.08
b,c,2.84,1.0899999999999999
b,c,2.84,1.1
b,c,2.84,1.1099999999999999
b,c,2.84,1.12
b,c,2.84,1.13
b,c,2.84,1.1400000000000001
b,c,2.84,1.15
b,c,2.84,1.1600000000000001
b,c,2.84,1.17
b,c,2.84,1.1800000000000002
b,c,2.84,1.19
b,c,2.84,1.2000000000000002
b,c,2.84,1.21
b,c,2.84,1.2200000000000002
b,c,2.84,1.23
b,c,2.84,1.2400000000000002
b,c,2.84,1.25
b,c,2.84,1.2599999999999998
b,c,2.84,1.27
b,c,2.84,1.2799999999999998
b,c,2.84,1.29
b,c,2.84,1.2999999999999998
b,c,2.84,1.31
b,c,2.84,1.3199999999999998
b,c,2.84,1.33
b,c,2.84,1.3399999999999999
b,c,2.84,1.35
b,c,2.84,1.3599999999999999
b,c,2.84,1.37
b,c,2.84,1.38
b,c,2.84,1.3900000000000001
b,c,2.84,1.4
b,c,2.84,1.4100000000000001
b,c,2.84,1.42
b,c,2.84,1.4300000000000002
b,c,2.84,1.44
b,c,2.84,1.4500000000000002
b,c,2.84,1.46
b,c,2.84,1.4700000000000002
b,c,2.84,1.48
b,c,2.84,1.4900000000000002
b,c,2.84,1.5
b,c,2.84,1.5099999999999998
b,c,2.84,1.52
b,c,2.84,1.5299999999999998
b,c,2.84,1.54
b,c,2.84,1.5499999999999998
b,c,2.84,1.56
b,c,2.84,1.5699999999999998
b,c,2.84,1.58
b,c,2.84,1.5899999999999999
b,c,2.84,1.6
b,c,2.84,1.6099999999999999
b,c,2.84,1.62
b,c,2.84,1.63
b,c,2.84,1.6400000000000001
b,c,2.84,1.65
b,c,2.84,1.6600000000000001
b,c,2.84,1.67
b,c,2.84,1.6800000000000002
b,c,2.84,1.69
b,c,2.84,1.7000000000000002
b,c,2.84,1.71
b,c,2.84,1.7200000000000002
b,c,2.84,1.73
b,c,2.84,1.7400000000000002
b,c,2.84,1.75
b,c,2.84,1.7599999999999998
b,c,2.84,1.77
b,c,2.84,1.7799999999999998
b,c,2.84,1.79
b,c,2.84,1.7999999999999998
b,c,2.84,1.81
b,c,2.84,1.8199999999999998
b,c,2.84,1.83
b,c,2.84,1.8399999999999999
b,c,2.84,1.85
b,c,2.84,1.8599999999999999
b,c,2.84,1.87
b,c,2.84,1.88
b,c,2.84,1.8900000000000001
b,c,2.84,1.9
b,c,2.84,1.9100000000000001
b,c,2.84,1.92
b,c,2.84,1.9300000000000002
b,c,2.84,1.94
b,c,2.84,1.9500000000000002
b,c,2.84,1.96
b,c,2.84,1.9700000000000002
b,c,2.84,1.98
b,c,2.84,1.9900000000000002
b,c,2.84,2.0
b,c,2.85,0.9199999999999999
b,c,2.85,0.9299999999999999
b,c,2.85,0.94
b,c,2.85,0.95
b,c,2.85,0.96
b,c,2.85,0.97
b,c,2.85,0.98
b,c,2.85,0.99
b,c,2.85,1.0
b,c,2.85,1.0099999999999998
b,c,2.85,1.02
b,c,2.85,1.0299999999999998
b,c,2.85,1.04
b,c,2.85,1.0499999999999998
b,c,2.85,1.06
b,c,2.85,1.0699999999999998
b,c,2.85,1.08
b,c,2.85,1.0899999999999999
b,c,2.85,1.1
b,c,2.85,1.1099999999999999
b,c,2.85,1.12
b,c,2.85,1.13
b,c,2.85,1.1400000000000001
b,c,2.85,1.15
b,c,2.85,1.1600000000000001
b,c,2.85,1.17
b,c,2.85,1.1800000000000002
b,c,2.85,1.19
b,c,2.85,1.2000000000000002
b,c,2.85,1.21
b,c,2.85,1.2200000000000002
b,c,2.85,1.23
b,c,2.85,1.2400000000000002
b,c,2.85,1.25
b,c,2.85,1.2599999999999998
b,c,2.85,1.27
b,c,2.85,1.2799999999999998
b,c,2.85,1.29
b,c,2.85,1.2999999999999998
b,c,2.85,1.31
b,c,2.85,1.3199999999999998
b,c,2.85,1.33
b,c,2.85,1.3399999999999999
b,c,2.85,1.35
b,c,2.85,1.3599999999999999
b,c,2.85,1.37
b,c,2.85,1.38
b,c,2.85,1.3900000000000001
b,c,2.85,1.4
b,c,2.85,1.4100000000000001
b,c,2.85,1.42
b,c,2.85,1.4300000000000002
b,c,2.85,1.44
b,c,2.85,1.4500000000000002
b,c,2.85,1.46
b,c,2.85,1.4700000000000002
b,c,2.85,1.48
b,c,2.85,1.4900000000000002
b,c,2.85,1.5
b,c,2.85,1.5099999999999998
b,c,2.85,1.52
b,c,2.85,1.5299999999999998
b,c,2.85,1.54
b,c,2.85,1.5499999999999998
b,c,2.85,1.56
b,c,2.85,1.5699999999999998
b,c,2.85,1.58
b,c,2.85,1.5899999999999999
b,c,2.85,1.6
b,c,2.85,1.6099999999999999
b,c,2.85,1.62
b,c,2.85,1.63
b,c,2.85,1.6400000000000001
b,c,2.85,1.65
b,c,2.85,1.6600000000000001
b,c,2.85,1.67
b,c,2.85,1.6800000000000002
b,c,2.85,1.69
b,c,2.85,1.7000000000000002
b,c,2.85,1.71
b,c,2.85,1.7200000000000002
b,c,2.85,1.73
b,c,2.85,1.7400000000000002
b,c,2.85,1.75
b,c,2.85,1.7599999999999998
b,c,2.85,1.77
b,c,2.85,1.7799999999999998
b,c,2.85,1.79
b,c,2.85,1.7999999999999998
b,c,2.85,1.81
b,c,2.85,1.8199999999999998
b,c,2.85,1.83
b,c,2.85,1.8399999999999999
b,c,2.85,1.85
b,c,2.85,1.8599999999999999
b,c,2.85,1.87
b,c,2.85,1.88
b,c,2.85,1.8900000000000001
b,c,2.85,1.9
b,c,2.85,1.9100000000000001
b,c,2.85,1.92
b,c,2.85,1.9300000000000002
b,c,2.85,1.94
b,c,2.85,1.9500000000000002
b,c,2.85,1.96
b,c,2.85,1.9700000000000002
b,c,2.85,1.98
b,c,2.85,1.9900000000000002
b,c,2.85,2.0
b,c,2.86,0.9199999999999999
b,c,2.86,0.9299999999999999
b,c,2.86,0.94
b,c,2.86,0.95
b,c,2.86,0.96
b,c,2.86,0.97
b,c,2.86,0.98
b,c,2.86,0.99
b,c,2.86,1.0
b,c,2.86,1.0099999999999998
b,c,2.86,1.02
b,c,2.86,1.0299999999999998
b,c,2.86,1.04
b,c,2.86,1.0499999999999998
b,c,2.86,1.06
b,c,2.86,1.0699999999999998
b,c,2.86,1.08
b,c,2.86,1.0899999999999999
b,c,2.86,1.1
b,c,2.86,1.1099999999999999
b,c,2.86,1.12
b,c,2.86,1.13
b,c,2.86,1.1400000000000001
b,c,2.86,1.15
b,c,2.86,1.1600000000000001
b,c,2.86,1.17
b,c,2.86,1.1800000000000002
b,c,2.86,1.19
b,c,2.86,1.2000000000000002
b,c,2.86,1.21
b,c,2.86,1.2200000000000002
b,c,2.86,1.23
b,c,2.86,1.2400000000000002
b,c,2.86,1.25
b,c,2.86,1.2599999999999998
b,c,2.86,1.27
b,c,2.86,1.2799999999999998
b,c,2.86,1.29
b,c,2.86,1.2999999999999998
b,c,2.86,1.31
b,c,2.86,1.3199999999999998
b,c,2.86,1.33
b,c,2.86,1.3399999999999999
b,c,2.86,1.35
b,c,2.86,1.3599999999999999
b,c,2.86,1.37
b,c,2.86,1.38
b,c,2.86,1.3900000000000001
b,c,2.86,1.4
b,c,2.86,1.4100000000000001
b,c,2.86,1.42
b,c,2.86,1.4300000000000002
b,c,2.86,1.44
b,c,2.86,1.4500000000000002
b,c,2.86,1.46
b,c,2.86,1.4700000000000002
b,c,2.86,1.48
b,c,2.86,1.4900000000000002
b,c,2.86,1.5
b,c,2.86,1.5099999999999998
b,c,2.86,1.52
b,c,2.86,1.5299999999999998
b,c,2.86,1.54
b,c,2.86,1.5499999999999998
b,c,2.86,1.56
b,c,2.86,1.5699999999999998
b,c,2.86,1.58
b,c,2.86,1.5899999999999999
b,c,2.86,1.6
b,c,2.86,1.6099999999999999
b,c,2.86,1.62
b,c,2.86,1.63
b,c,2.86,1.6400000000000001
b,c,2.86,1.65
b,c,2.86,1.6600000000000001
b,c,2.86,1.67
b,c,2.86,1.6800000000000002
b,c,2.86,1.69
b,c,2.86,1.7000000000000002
b,c,2.86,1.71
b,c,2.86,1.7200000000000002
b,c,2.86,1.73
b,c,2.86,1.7400000000000002
b,c,2.86,1.75
b,c,2.86,1.7599999999999998
b,c,2.86,1.77
b,c,2.86,1.7799999999999998
b,c,2.86,1.79
b,c,2.86,1.7999999999999998
b,c,2.86,1.81
b,c,2.86,1.8199999999999998
b,c,2.86,1.83
b,c,2.86,1.8399999999999999
b,c,2.86,1.85
b,c,2.86,1.8599999999999999
b,c,2.86,1.87
b,c,2.86,1.88
b,c,2.86,1.8900000000000001
b,c,2.86,1.9
b,c,2.86,1.9100000000000001
b,c,2.86,1.92
b,c,2.86,1.9300000000000002
b,c,2.86,1.94
b,c,2.86,1.9500000000000002
b,c,2.86,1.96
b,c,2.86,1.9700000000000002
b,c,2.86,1.98
b,c,2.86,1.9900000000000002
b,c,2.86,2.0
b,c,2.87,0.9199999999999999
b,c,2.87,0.9299999999999999
b,c,2.87,0.94
b,c,2.87,0.95
b,c,2.87,0.96
b,c,2.87,0.97
b,c,2.87,0.98
b,c,2.87,0.99
b,c,2.87,1.0
b,c,2.87,1.0099999999999998
b,c,2.87,1.02
b,c,2.87,1.0299999999999998
b,c,2.87,1.04
b,c,2.87,1.0499999999999998
b,c,2.87,1.06
b,c,2.87,1.0699999999999998
b,c,2.87,1.08
b,c,2.87,1.0899999999999999
b,c,2.87,1.1
b,c,2.87,1.1099999999999999
b,c,2.87,1.12
b,c,2.87,1.13
b,c,2.87,1.1400000000000001
b,c,2.87,1.15
b,c,2.87,1.1600000000000001
b,c,2.87,1.17
b,c,2.87,1.1800000000000002
b,c,2.87,1.19
b,c,2.87,1.2000000000000002
b,c,2.87,1.21
b,c,2.87,1.2200000000000002
b,c,2.87,1.23
b,c,2.87,1.2400000000000002
b,c,2.87,1.25
b,c,2.87,1.2599999999999998
b,c,2.87,1.27
b,c,2.87,1.2799999999999998
b,c,2.87,1.29
b,c,2.87,1.2999999999999998
b,c,2.87,1.31
b,c,2.87,1.3199999999999998
b,c,2.87,1.33
b,c,2.87,1.3399999999999999
b,c,2.87,1.35
b,c,2.87,1.3599999999999999
b,c,2.87,1.37
b,c,2.87,1.38
b,c,2.87,1.3900000000000001
b,c,2.87,1.4
b,c,2.87,1.4100000000000001
b,c,2.87,1.42
b,c,2.87,1.4300000000000002
b,c,2.87,1.44
b,c,2.87,1.4500000000000002
b,c,2.87,1.46
b,c,2.87,1.4700000000000002
b,c,2.87,1.48
b,c,2.87,1.4900000000000002
b,c,2.87,1.5
b,c,2.87,1.5099999999999998
b,c,2.87,1.52
b,c,2.87,1.5299999999999998
b,c,2.87,1.54
b,c,2.87,1.5499999999999998
b,c,2.87,1.56
b,c,2.87,1.5699999999999998
b,c,2.87,1.58
b,c,2.87,1.5899999999999999
b,c,2.87,1.6
b,c,2.87,1.6099999999999999
b,c,2.87,1.62
b,c,2.87,1.63
b,c,2.87,1.6400000000000001
b,c,2.87,1.65
b,c,2.87,1.6600000000000001
b,c,2.87,1.67
b,c,2.87,1.6800000000000002
b,c,2.87,1.69
